age	education	marital-status	occupation	race	_row_id	income
57-60	Some-college	Married-civ-spouse,Widowed	Protective-serv,Handlers-cleaners	Black	46787	>50K
56-58	Prof-school,7th-8th	Divorced,Married-civ-spouse,Widowed	Transport-moving	White	3552	<=50K
56-58	Prof-school,7th-8th	Divorced,Married-civ-spouse,Widowed	Transport-moving	White	18591	<=50K
56-58	Prof-school,7th-8th	Divorced,Married-civ-spouse,Widowed	Transport-moving	White	21889	<=50K
56-58	Prof-school,7th-8th	Divorced,Married-civ-spouse,Widowed	Transport-moving	White	22982	<=50K
56-58	Prof-school,7th-8th	Divorced,Married-civ-spouse,Widowed	Transport-moving	White	23167	<=50K
56-58	Prof-school,7th-8th	Divorced,Married-civ-spouse,Widowed	Transport-moving	White	32450	<=50K
56-58	Prof-school,7th-8th	Divorced,Married-civ-spouse,Widowed	Transport-moving	White	41469	<=50K
56-58	Prof-school,7th-8th	Divorced,Married-civ-spouse,Widowed	Transport-moving	White	16205	>50K
56-58	Prof-school,7th-8th	Divorced,Married-civ-spouse,Widowed	Transport-moving	White	19331	>50K
56-58	Prof-school,7th-8th	Divorced,Married-civ-spouse,Widowed	Transport-moving	White	44968	>50K
59-60	Assoc-voc,7th-8th,Masters	Divorced,Married-civ-spouse	Transport-moving	White	1481	<=50K
59-60	Assoc-voc,7th-8th,Masters	Divorced,Married-civ-spouse	Transport-moving	White	5113	<=50K
59-60	Assoc-voc,7th-8th,Masters	Divorced,Married-civ-spouse	Transport-moving	White	16221	<=50K
59-60	Assoc-voc,7th-8th,Masters	Divorced,Married-civ-spouse	Transport-moving	White	29138	<=50K
59-60	Assoc-voc,7th-8th,Masters	Divorced,Married-civ-spouse	Transport-moving	White	37429	<=50K
59-60	Assoc-voc,7th-8th,Masters	Divorced,Married-civ-spouse	Transport-moving	White	41040	<=50K
59-60	Assoc-voc,7th-8th,Masters	Divorced,Married-civ-spouse	Transport-moving	White	42340	<=50K
59-60	Assoc-voc,7th-8th,Masters	Divorced,Married-civ-spouse	Transport-moving	White	5184	>50K
59-60	Assoc-voc,7th-8th,Masters	Divorced,Married-civ-spouse	Transport-moving	White	20985	>50K
59-60	Assoc-voc,7th-8th,Masters	Divorced,Married-civ-spouse	Transport-moving	White	25481	>50K
56	7th-8th,Masters	Divorced,Married-civ-spouse	Sales,Handlers-cleaners	White	9043	<=50K
56	7th-8th,Masters	Divorced,Married-civ-spouse	Sales,Handlers-cleaners	White	20186	<=50K
56	7th-8th,Masters	Divorced,Married-civ-spouse	Sales,Handlers-cleaners	White	30503	<=50K
56	7th-8th,Masters	Divorced,Married-civ-spouse	Sales,Handlers-cleaners	White	31987	<=50K
56	7th-8th,Masters	Divorced,Married-civ-spouse	Sales,Handlers-cleaners	White	38111	<=50K
56	7th-8th,Masters	Divorced,Married-civ-spouse	Sales,Handlers-cleaners	White	38576	<=50K
56	7th-8th,Masters	Divorced,Married-civ-spouse	Sales,Handlers-cleaners	White	10522	>50K
57-60	Prof-school	Married-civ-spouse	Sales	White	18788	<=50K
57-60	Prof-school	Married-civ-spouse	Sales	White	19505	>50K
57-60	Prof-school	Married-civ-spouse	Sales	White	40682	>50K
56-59	Assoc-voc	Divorced,Married-civ-spouse	Sales	White	26969	<=50K
56-59	Assoc-voc	Divorced,Married-civ-spouse	Sales	White	45479	<=50K
56-59	Assoc-voc	Divorced,Married-civ-spouse	Sales	White	36932	>50K
56-59	Assoc-voc	Divorced,Married-civ-spouse	Sales	White	47378	>50K
61	Masters	Married-civ-spouse	Sales	White	32801	<=50K
61	Masters	Married-civ-spouse	Sales	White	17486	>50K
61	Masters	Married-civ-spouse	Sales	White	19316	>50K
61-64	Prof-school,7th-8th	Married-civ-spouse	Transport-moving	Black,White	3086	<=50K
61-64	Prof-school,7th-8th	Married-civ-spouse	Transport-moving	Black,White	18785	<=50K
61-64	Prof-school,7th-8th	Married-civ-spouse	Transport-moving	Black,White	19884	<=50K
61-64	Prof-school,7th-8th	Married-civ-spouse	Transport-moving	Black,White	20157	<=50K
61-64	Prof-school,7th-8th	Married-civ-spouse	Transport-moving	Black,White	28655	<=50K
61-64	Prof-school,7th-8th	Married-civ-spouse	Transport-moving	Black,White	29349	<=50K
61-64	Prof-school,7th-8th	Married-civ-spouse	Transport-moving	Black,White	41886	<=50K
61-64	Prof-school,7th-8th	Married-civ-spouse	Transport-moving	Black,White	45139	<=50K
61-64	Prof-school,7th-8th	Married-civ-spouse	Transport-moving	Black,White	9394	>50K
61-64	Prof-school,7th-8th	Married-civ-spouse	Transport-moving	Black,White	10546	>50K
61-64	Prof-school,7th-8th	Married-civ-spouse	Transport-moving	Black,White	17751	>50K
61-64	Prof-school,7th-8th	Married-civ-spouse	Transport-moving	Black,White	35213	>50K
61-64	7th-8th	Married-civ-spouse	Sales,Protective-serv	White	14929	<=50K
61-64	7th-8th	Married-civ-spouse	Sales,Protective-serv	White	17944	<=50K
61-64	7th-8th	Married-civ-spouse	Sales,Protective-serv	White	30923	<=50K
61-64	7th-8th	Married-civ-spouse	Sales,Protective-serv	White	33914	<=50K
61-64	7th-8th	Married-civ-spouse	Sales,Protective-serv	White	44869	<=50K
61-64	7th-8th	Married-civ-spouse	Sales,Protective-serv	White	46881	<=50K
61-64	7th-8th	Married-civ-spouse	Sales,Protective-serv	White	21353	>50K
61-64	7th-8th	Married-civ-spouse	Sales,Protective-serv	White	45454	>50K
65-66	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales	Black,White	3129	<=50K
65-66	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales	Black,White	20397	<=50K
65-66	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales	Black,White	22143	<=50K
65-66	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales	Black,White	32631	<=50K
65-66	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales	Black,White	3834	>50K
65-66	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales	Black,White	17659	>50K
67-70	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales,Handlers-cleaners,Protective-serv	Black,White	4053	<=50K
67-70	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales,Handlers-cleaners,Protective-serv	Black,White	8410	<=50K
67-70	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales,Handlers-cleaners,Protective-serv	Black,White	13211	<=50K
67-70	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales,Handlers-cleaners,Protective-serv	Black,White	15403	<=50K
67-70	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales,Handlers-cleaners,Protective-serv	Black,White	23253	<=50K
67-70	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales,Handlers-cleaners,Protective-serv	Black,White	37414	<=50K
67-70	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales,Handlers-cleaners,Protective-serv	Black,White	41949	<=50K
67-70	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales,Handlers-cleaners,Protective-serv	Black,White	47938	<=50K
67-70	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales,Handlers-cleaners,Protective-serv	Black,White	2669	>50K
67-70	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales,Handlers-cleaners,Protective-serv	Black,White	23598	>50K
67-70	Assoc-voc,7th-8th,Masters	Married-civ-spouse	Transport-moving,Sales,Handlers-cleaners,Protective-serv	Black,White	47150	>50K
71-82	7th-8th	Married-civ-spouse	Transport-moving,Handlers-cleaners	White	2654	<=50K
71-82	7th-8th	Married-civ-spouse	Transport-moving,Handlers-cleaners	White	4283	<=50K
71-82	7th-8th	Married-civ-spouse	Transport-moving,Handlers-cleaners	White	6427	<=50K
71-82	7th-8th	Married-civ-spouse	Transport-moving,Handlers-cleaners	White	9888	<=50K
71-82	7th-8th	Married-civ-spouse	Transport-moving,Handlers-cleaners	White	24712	<=50K
71-82	7th-8th	Married-civ-spouse	Transport-moving,Handlers-cleaners	White	44488	<=50K
71-82	7th-8th	Married-civ-spouse	Transport-moving,Handlers-cleaners	White	44805	<=50K
71-82	7th-8th	Married-civ-spouse	Transport-moving,Handlers-cleaners	White	45229	<=50K
71-82	7th-8th	Married-civ-spouse	Transport-moving,Handlers-cleaners	White	11873	>50K
40	Some-college,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	8540	<=50K
40	Some-college,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	12067	<=50K
40	Some-college,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	34452	<=50K
40	Some-college,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	23977	>50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	371	<=50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	916	<=50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	1672	<=50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	4700	<=50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	6921	<=50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	9045	<=50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	15567	<=50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	19888	<=50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	31851	<=50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	41953	<=50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	44059	<=50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	46279	<=50K
41-43	Some-college,7th-8th,HS-grad	Separated	Craft-repair,Handlers-cleaners	White	9624	>50K
37-39	HS-grad	Never-married	Craft-repair	White	222	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	1099	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	2485	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	4972	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	5679	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	9240	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	15028	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	18400	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	23974	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	27153	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	30140	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	32514	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	32756	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	33318	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	35674	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	37820	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	38381	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	39433	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	41225	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	45525	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	45612	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	46893	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	47131	<=50K
37-39	HS-grad	Never-married	Craft-repair	White	27407	>50K
37-39	HS-grad	Never-married	Craft-repair	White	47558	>50K
40-43	HS-grad	Never-married	Craft-repair	White	3584	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	5393	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	6414	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	7407	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	7560	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	8574	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	9495	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	12303	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	12929	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	14002	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	14232	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	19205	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	19212	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	22669	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	26125	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	27695	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	29718	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	30703	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	31632	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	32079	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	33691	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	34409	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	36016	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	44250	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	45645	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	46427	<=50K
40-43	HS-grad	Never-married	Craft-repair	White	3543	>50K
37	HS-grad	Never-married	Adm-clerical	Black,White	2611	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	6066	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	7137	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	9913	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	11829	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	14633	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	16151	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	22574	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	27197	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	29012	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	30379	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	36241	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	39742	<=50K
37	HS-grad	Never-married	Adm-clerical	Black,White	12551	>50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	2417	<=50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	5424	<=50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	16655	<=50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	19768	<=50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	20921	<=50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	29144	<=50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	31694	<=50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	34512	<=50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	37162	<=50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	39045	<=50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	44398	<=50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	584	>50K
44	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	30719	>50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	1797	<=50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	6112	<=50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	7370	<=50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	12087	<=50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	14121	<=50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	17666	<=50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	19443	<=50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	20565	<=50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	23563	<=50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	24691	<=50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	28029	<=50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	40864	<=50K
45	Some-college,7th-8th,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	19414	>50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	1165	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	6935	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	7025	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	9855	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	12305	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	14217	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	19678	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	25809	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	26797	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	27522	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	28564	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	30073	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	34125	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	42301	<=50K
46-47	Some-college,HS-grad	Never-married	Craft-repair,Machine-op-inspct	Black,White	2765	>50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	4402	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	6081	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	8891	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	10148	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	11069	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	15998	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	21142	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	29800	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	30245	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	31895	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	33361	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	33863	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	36340	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	38348	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	39164	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	45750	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	46266	<=50K
48-49	Some-college,HS-grad,Masters	Never-married	Craft-repair,Machine-op-inspct	Black,White	45466	>50K
37-43	HS-grad	Never-married	Prof-specialty,?	White	394	<=50K
37-43	HS-grad	Never-married	Prof-specialty,?	White	4241	<=50K
37-43	HS-grad	Never-married	Prof-specialty,?	White	7141	<=50K
37-43	HS-grad	Never-married	Prof-specialty,?	White	7479	<=50K
37-43	HS-grad	Never-married	Prof-specialty,?	White	9401	<=50K
37-43	HS-grad	Never-married	Prof-specialty,?	White	13465	<=50K
37-43	HS-grad	Never-married	Prof-specialty,?	White	18663	<=50K
37-43	HS-grad	Never-married	Prof-specialty,?	White	20675	<=50K
37-43	HS-grad	Never-married	Prof-specialty,?	White	22565	<=50K
